"review_id","review_date","customer_id","product_id","order_id","rating","review_text","source","language"
REV-421929218,"2024-04-14",CUST-753534,PRD-99353,ORD-6451008,4.0,Love it. overpriced tho,web,en
REV-117239535,"2025-10-01",CUST-822063,PRD-67912,ORD-6335817,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-987298132,"2025-05-31",CUST-949153,PRD-71348,ORD-7169214,5.0,Battery life is worse than expected,web,en
REV-398729269,"2024-06-26",CUST-985506,PRD-84085,ORD-3278104,4.0,Pairing issues with my phone,web,en
REV-248440022,"2024-11-09",CUST-630538,PRD-99353,,3.0,,web,en
REV-950962541,"2024-07-16",CUST-788457,PRD-79329,ORD-6360452,5.0,BATTERY LIFE IS WORSE THAN EXPECTED,retail_site,en
REV-736049077,"2025-12-05",CUST-230734,PRD-79329,ORD-4070708,4.0,"Works great in aviation cockpit, solid isolation 🔊",app,en
REV-398251747,"2024-08-27",CUST-491435,PRD-65518,ORD-7482883,3.0,Sound is crisp but bass could be better,retail_site,es
REV-264704228,"2024-08-03",CUST-797416,PRD-81066,ORD-4613739,4.0,Battery life is worse than expected,web,en
REV-740868199,"2025-01-02",CUST-431495,PRD-81511,,3.0,Shipping box arrived damaged,support_followup,en
REV-809405600,"2024-08-23",CUST-810687,PRD-67912,ORD-1022340,5.0,Random disconnects after 20 minutes,retail_site,en
REV-293656134,"2025-10-13",CUST-213475,PRD-40784,ORD-5199931,4.0,Firmware update fixed the glitch 🔊,app,en
REV-724286981,"2024-09-03",CUST-290305,PRD-66155,ORD-8350263,4.0,"Works great in aviation cockpit, solid isolation",app,en
REV-908803286,"2024-07-23",CUST-667296,PRD-90120,,4.0,,retail_site,en
REV-103400110,"2025-01-20",CUST-905077,PRD-49117,ORD-8397211,4.0,Random disconnects after 20 minutes 🔊,web,en
REV-826398986,"2024-02-09",CUST-549433,PRD-71348,ORD-8430407,4.0,Firmware update fixed the glitch,app,en
REV-723603677,"2025-09-29",CUST-612311,PRD-66155,,5.0,"WORKS GREAT IN AVIATION COCKPIT, SOLID ISOLATION",,en
REV-631870087,"2025-06-13",CUST-163491,PRD-61876,ORD-1961102,4.0,"Great for calls, mic is solid",app,en
REV-612274523,"2025-10-29",CUST-847006,PRD-42018,ORD-1656631,3.0,Sound is crisp but bass could be better,support_followup,en
REV-323211323,"2024-07-18",CUST-199704,PRD-89457,ORD-9083470,3.0,Firmware update fixed the glitch,web,en
REV-984778534,"2025-12-22",CUST-722565 ,PRD-21114,ORD-2057649,4.0,Firmware update fixed the glitch,retail_site,en
REV-654116619,"2024-01-13",CUST-131757,PRD-42527,,4.0,Battery life is worse than expected,web,en
REV-445202661,"2024-04-25",CUST-615611,PRD-40982,,,"Works great in aviation cockpit, solid isolation",app,en
REV-558395235,"2024-09-30",CUST-151426,PRD-24371,ORD-5681342,5.0,BATTERY LIFE IS WORSE THAN EXPECTED,app,en
REV-287188225,"2024-11-02",CUST-427110,PRD-30635,,3.0,Random disconnects after 20 minutes,support_followup,en
REV-445802504,"2024-09-07",CUST-644103,PRD-17100,ORD-3371404,3.0,Shipping box arrived damaged 🔊,retail_site,fr
REV-910876635,"2025-06-16",CUST-188425,PRD-63354,ORD-1987406,,Random disconnects after 20 minutes,web,en
REV-198517951,"2025-05-31",CUST-885408,PRD-63354,,2.0,"Works great in aviation cockpit, solid isolation",web,en
REV-145457563,"2025-08-05",CUST-766549,PRD-61876,ORD-6371524,5.0,BUILD QUALITY FEELS PREMIUM 🔊,web,en
REV-387463251,"2025-03-21",CUST-538997,PRD-24371,,2.0,Noise cancellation is unreal,,en
REV-836867512,"2025-10-29",CUST-386436,PRD-42527,ORD-8180357,4.0,Build quality feels premium,retail_site,en
REV-176611861,"2025-05-20",CUST-425301,PRD-61876,,3.0,Random disconnects after 20 minutes 🔊,retail_site,en
REV-986626770,"2025-06-07",CUST-826353,PRD-66155,ORD-7936394,3.0,Pairing issues with my phone 🔊,support_followup,en
REV-800507129,"2024-05-13",CUST-983532,PRD-61876,ORD-7925428,,Sound is crisp but bass could be better,app,en
REV-279332771,"2024-01-10",CUST-766269,PRD-79329,,4.0,"Great for calls, mic is solid",web,en
REV-175199804,"2024-11-17",CUST-543814,PRD-47606,ORD-3277653,3.0,Noise cancellation is unreal,web,en
REV-952075598,"2024-07-22",CUST-197758,PRD-40784,ORD-4603659,3.0,Build quality feels premium,web,en
REV-768541889,"2024-11-11",CUST-974190 ,PRD-10425,ORD-2444632,4.0,Sound is crisp but bass could be better,web,
REV-310455778,"2025-01-22",CUST-685181,PRD-81511,ORD-4603826,4.0,Sound is crisp but bass could be better,web,de
REV-738349088,"2025-09-02",CUST-321275,PRD-47606,ORD-8091620,4.0,Home theater setup was easy but app UI is confusing,app,en
REV-529681302,"2024-09-18",CUST-429795,PRD-81511,,3.0,Pairing issues with my phone,app,en
REV-539020651,"2025-11-07",CUST-309902,PRD-66155,ORD-3443772,5.0,SOUND IS CRISP BUT BASS COULD BE BETTER,retail_site,en
REV-562333166,"2025-04-19",CUST-461249,PRD-82845,ORD-7021396,5.0,Sound is crisp but bass could be better,web,en
REV-479654445,"2024-03-03",CUST-567574,PRD-71348,ORD-6308971,4.0,Sound is crisp but bass could be better,retail_site,en
REV-689093913,"2025-11-05",CUST-331230,PRD-30635,,5.0,Firmware update fixed the glitch,app,en
REV-380142473,"2025-07-02",CUST-245095,PRD-24371,ORD-3167912,5.0,Noise cancellation is unreal,web,
REV-188285183,"2025-12-07",CUST-584417,PRD-94080,ORD-3454914,3.0,Battery life is worse than expected,retail_site,en
REV-329739418,"2024-07-26",CUST-145934,PRD-95180,ORD-8105759,5.0,Shipping box arrived damaged,support_followup,en
REV-206539323,"2024-01-01",CUST-485178,PRD-42018,ORD-5329118,3.0,Build quality feels premium,web,en
REV-883785783,"2024-06-29",CUST-139581,PRD-84085,,4.0,Battery life is worse than expected,web,en
REV-317766639,"2025-11-16",CUST-986982,PRD-66155,ORD-9289277,2.0,PAIRING ISSUES WITH MY PHONE,retail_site,en
REV-470391384,"2025-05-26",CUST-835244,PRD-25906,,5.0,FIRMWARE UPDATE FIXED THE GLITCH,web,fr
REV-655287752,"2024-03-29",CUST-339592,PRD-82845,ORD-4935036,4.0,"Works great in aviation cockpit, solid isolation",web,en
REV-565085522,"2024-01-03",CUST-540218,PRD-65518,ORD-3923416,4.0,,app,en
REV-385903715,"2025-04-17",CUST-517479,PRD-23104,,3.0,Sound is crisp but bass could be better,web,en
REV-180078310,"2025-09-21",CUST-757246,PRD-89457,,4.0,Love it. overpriced tho,app,en
REV-230988602,"2025-02-10",CUST-177060,PRD-35112,ORD-5766977,4.0,Build quality feels premium,app,en
REV-561595237,"2025-04-17",CUST-726152,PRD-62923,ORD-1506681,5.0,Shipping box arrived damaged,,en
REV-474056439,"2025-10-16",CUST-896290,PRD-94080,,5.0,"WORKS GREAT IN AVIATION COCKPIT, SOLID ISOLATION 🔊",retail_site,en
REV-751240544,"2025-05-04",CUST-768891,PRD-24371,ORD-2418611,5.0,Noise cancellation is unreal,support_followup,en
REV-464978801,"2025-01-29",CUST-703727,PRD-44237,,5.0,Firmware update fixed the glitch,support_followup,en
REV-101710765,"2025-10-09",CUST-335615,PRD-79822,,5.0,RANDOM DISCONNECTS AFTER 20 MINUTES,web,en
REV-298437216,"2024-01-31",CUST-947458,PRD-12757,ORD-4357791,2.0,Delivery was late. Sound is crisp but bass could be better,retail_site,en
REV-259304161,"2024-08-23",CUST-705991,PRD-68082,ORD-8445842,4.0,Home theater setup was easy but app UI is confusing,web,es
REV-969465931,"2025-03-17",CUST-416061,PRD-25129,ORD-2185395,3.0,Build quality feels premium,web,en
REV-767304465,"2024-11-21",CUST-619536,PRD-89457,,4.0,Noise cancellation is unreal,support_followup,en
REV-173938649,"2024-03-31",CUST-219346,PRD-40982,ORD-7538191,4.0,Sound is crisp but bass could be better,web,
REV-866139567,"2024-09-02",CUST-770872,PRD-15229,ORD-1442510,3.0,"Great for calls, mic is solid",support_followup,en
REV-871776574,"10/24/2024",CUST-520172,PRD-67912,ORD-8883023,3.0,"Great for calls, mic is solid",retail_site,en
REV-691475943,"2024-12-13",CUST-209680,PRD-66155,ORD-8408179,2.0,Shipping box arrived damaged,web,en
REV-126191283,"2024-11-11",CUST-983532,PRD-61876,ORD-7925428,5.0,Shipping box arrived damaged,retail_site,en
REV-117038200,"2025-08-03",CUST-936912,PRD-66155,ORD-6701675,4.0,Shipping box arrived damaged,web,en
REV-207252508,"2025-09-18",CUST-427626,PRD-40784,,,Home theater setup was easy but app UI is confusing,web,en
REV-720834313,"2024-07-01",CUST-901280,PRD-66155,ORD-1355454,4.0,DELIVERY WAS LATE. LOVE IT. OVERPRICED THO,support_followup,fr
REV-499326037,"2024-08-09",CUST-134305,PRD-79329,,4.0,"Great for calls, mic is solid",app,en
REV-933219835,"2025-01-07",CUST-455556,PRD-40982,ORD-3012013,3.0,Shipping box arrived damaged,retail_site,en
REV-737759324,"10/09/2024",CUST-678083,PRD-66155,ORD-8433551,4.0,Love it. overpriced tho,web,en
REV-466981400,"2025-04-18",CUST-588557,PRD-79822,ORD-6617558,4.0,Love it. overpriced tho,app,en
REV-191452729,"2025-08-15",CUST-753534,PRD-67912,ORD-3767067,3.0,Delivery was late. Noise cancellation is unreal 🔊,retail_site,en
REV-617597064,"2024-01-29",CUST-890075,PRD-65518,,4.0,Noise cancellation is unreal,app,en
REV-400932666,"2024-08-09",CUST-102689,PRD-24371,,5.0,Love it. overpriced tho,app,en
REV-673268924,"2024-01-25",CUST-677124,PRD-66155,,5.0,Pairing issues with my phone,web,en
REV-987652546,"2024-10-31",CUST-793169,PRD-84085,ORD-3610726,3.0,RANDOM DISCONNECTS AFTER 20 MINUTES,web,en
REV-547760782,"2024-02-06",CUST-232413,PRD-90120,ORD-3710857,4.0,Firmware update fixed the glitch,retail_site,es
REV-165163146,"2025-05-06",CUST-772324,PRD-40784,ORD-7733313,,Pairing issues with my phone,app,en
REV-594665447,"2025-12-05",CUST-651613 ,PRD-61876,ORD-5023781,4.0,Shipping box arrived damaged,app,en
REV-853354581,"2024-01-17",CUST-961322,PRD-49117,ORD-2015360,5.0,Shipping box arrived damaged,,en
REV-326219487,"2024-03-06",CUST-336650,PRD-40982,ORD-3487449,4.0,Firmware update fixed the glitch,web,en
REV-649080096,"2024-07-06",CUST-209680,PRD-49117,ORD-5143288,3.0,Noise cancellation is unreal,web,en
REV-493514269,"2025-06-11",CUST-340044,PRD-23104,ORD-9863995,3.0,,web,en
REV-507345386,"2024-03-24",CUST-945664,PRD-42018,ORD-1927681,4.0,Pairing issues with my phone,web,en
REV-715959233,"2024-02-20",CUST-705050,PRD-25129,ORD-2925352,5.0,Random disconnects after 20 minutes,web,en
REV-433356205,"2024-07-23",CUST-720644,PRD-81066,ORD-6210084,5.0,Sound is crisp but bass could be better,web,en
REV-905035990,"2025-01-02",CUST-919488,PRD-63354,ORD-5112582,3.0,Firmware update fixed the glitch,support_followup,en
REV-248252332,"2025-07-20",CUST-747850 ,PRD-10221,,3.0,,retail_site,en
REV-817677233,"2024-09-17",CUST-589131,PRD-44237,ORD-6142729,5.0,Sound is crisp but bass could be better,web,en
REV-185729964,"2024-11-02",CUST-715448,PRD-79329,,,Sound is crisp but bass could be better,app,
REV-592383992,"2024-11-10",CUST-204053,PRD-66155,ORD-7910429,2.0,Firmware update fixed the glitch,web,en
REV-671778586,"2024-09-24",CUST-929683,PRD-23104,,4.0,Firmware update fixed the glitch,web,en
REV-666383958,"2024-03-18",CUST-770556,PRD-79329,ORD-5868093,5.0,Love it. overpriced tho,web,
REV-644148328,"2024-10-22",CUST-970357,PRD-66155,ORD-7952604,5.0,"Works great in aviation cockpit, solid isolation",retail_site,
REV-691063346,"2025-11-03",CUST-842411 ,PRD-71348,,3.0,,web,en
REV-910110618,"2024-12-11",CUST-617781,PRD-40982,ORD-7933967,4.0,Battery life is worse than expected 🔊,web,en
REV-353090096,"2025-11-23",CUST-377304 ,PRD-91351,ORD-8066644,,Random disconnects after 20 minutes,web,en
REV-811853496,"2025-02-04",CUST-713799,PRD-47606,,5.0,"Great for calls, mic is solid",web,en
REV-541491676,"2025-11-06",CUST-550137,PRD-67912,ORD-5418506,4.0,Home theater setup was easy but app UI is confusing,support_followup,en
REV-874646450,"2024-07-23",CUST-140163,PRD-66155,,4.0,"Great for calls, mic is solid",web,
REV-489871167,"06/21/2025",CUST-154118,PRD-35112,ORD-6600525,4.0,Firmware update fixed the glitch,web,en
REV-275395977,"2024-10-10",CUST-404466,PRD-17100,ORD-2917185,4.0,Love it. overpriced tho,web,en
REV-972349572,"2024-04-18",CUST-607868,PRD-99353,ORD-6550633,4.0,Love it. overpriced tho,web,de
REV-648124295,"2025-05-11",CUST-612311,PRD-59672,,5.0,"Works great in aviation cockpit, solid isolation",web,en
REV-629084649,"2025-06-30",CUST-652530,PRD-49117,ORD-4310097,5.0,Pairing issues with my phone,web,en
REV-479544753,"2025-10-07",CUST-523808,PRD-71348,,4.0,Shipping box arrived damaged 🔊,web,en
REV-405848129,"2024-07-07",CUST-746447,PRD-81066,ORD-5868819,4.0,Love it. overpriced tho,web,en
REV-312997993,"2025-06-27",CUST-485896,PRD-79822,ORD-8355596,2.0,Delivery was late. Shipping box arrived damaged,app,en
REV-336020877,"04/27/2025",CUST-479052,PRD-95180,ORD-1501051,5.0,Noise cancellation is unreal,web,en
REV-722690013,"2024-08-15",CUST-893005,PRD-68082,ORD-2877619,5.0,"Great for calls, mic is solid",web,en
REV-920464802,"2025-10-22",CUST-644173,PRD-40982,,5.0,Firmware update fixed the glitch,,de
REV-642489268,"2025-06-12",CUST-615611,PRD-40982,,4.0,,app,en
REV-397453101,"2024-11-24",CUST-739717,PRD-23104,,4.0,"Works great in aviation cockpit, solid isolation",support_followup,en
REV-335712765,"2024-10-22",CUST-882354,PRD-10221,ORD-9900533,5.0,Firmware update fixed the glitch 🔊,app,en
REV-658161496,"2025-09-25",CUST-255813,PRD-66155,ORD-5129591,4.0,,app,en
REV-670713386,"2024-10-02",CUST-774591,PRD-91351,,3.0,Random disconnects after 20 minutes,web,en
REV-890881193,"2025-06-12",CUST-462147,PRD-10425,,4.0,Noise cancellation is unreal,app,en
REV-583448702,"2024-03-15",CUST-800499,PRD-66155,ORD-2984269,4.0,Random disconnects after 20 minutes,retail_site,en
REV-514741181,"2025-06-06",CUST-166645,PRD-25129,ORD-3440676,5.0,Build quality feels premium,,en
REV-465059647,"2024-11-15",CUST-499534 ,PRD-65518,ORD-7559711,3.0,Delivery was late. Shipping box arrived damaged,app,es
REV-197577531,"2024-02-18",CUST-787584,PRD-62923,,4.0,BATTERY LIFE IS WORSE THAN EXPECTED,app,en
REV-214757040,"2025-01-24",CUST-129751,PRD-17100,ORD-9779407,5.0,Build quality feels premium,retail_site,en
REV-156063637,"2025-05-20",CUST-443848,PRD-66155,ORD-5288834,3.0,"Great for calls, mic is solid",web,
REV-379315008,"2024-08-20",CUST-152179,PRD-10074,ORD-8729407,5.0,Love it. overpriced tho,retail_site,en
REV-330309220,"2025-04-22",CUST-888539,PRD-79329,ORD-7691775,4.0,Sound is crisp but bass could be better,web,en
REV-128129495,"2025-08-14",CUST-936912,PRD-79329,ORD-9220148,3.0,Random disconnects after 20 minutes,retail_site,en
REV-737508231,"2024-09-11",CUST-882354,PRD-76469,ORD-7177562,3.0,SOUND IS CRISP BUT BASS COULD BE BETTER,web,es
REV-594227655,"2024-08-26",CUST-190403,PRD-66155,ORD-4124366,3.0,,,de
REV-368081529,"2024-12-18",CUST-800674,PRD-30635,,4.0,Shipping box arrived damaged,web,en
REV-916717746,"2025-05-11",CUST-635280,PRD-41385,,5.0,Pairing issues with my phone,app,en
REV-453438168,"2025-11-22",CUST-381433,PRD-64040,ORD-8005912,5.0,"Works great in aviation cockpit, solid isolation",web,fr
REV-441898619,"2024-08-31",CUST-903373,PRD-63354,ORD-6658229,3.0,Delivery was late. Random disconnects after 20 minutes,app,es
REV-606701324,"2025-12-22",CUST-420214,PRD-25129,ORD-2212082,3.0,"Great for calls, mic is solid",retail_site,en
REV-390860832,"2025-08-13",CUST-626690,PRD-21114,ORD-2966291,4.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-571923592,"03/21/2024",CUST-534303,PRD-65461,ORD-4644552,3.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-205952381,"2025-05-23",CUST-591081,PRD-82845,ORD-9575650,2.0,Noise cancellation is unreal,app,en
REV-661374979,"2025-04-11",CUST-739427,PRD-17100,ORD-1964325,4.0,"Great for calls, mic is solid",app,en
REV-323494732,"2025-07-12",CUST-362246,PRD-84085,ORD-8398944,5.0,Noise cancellation is unreal,retail_site,fr
REV-872657991,"2024-12-16",CUST-989894,PRD-68082,ORD-9367309,4.0,Firmware update fixed the glitch,web,en
REV-372483624,"2024-10-02",CUST-154714,PRD-66155,,3.0,Delivery was late. Noise cancellation is unreal,web,en
REV-298668505,"2024-12-06",CUST-986827,PRD-79329,ORD-8455831,5.0,Sound is crisp but bass could be better,web,en
REV-431513263,"2025-03-08",CUST-179013,PRD-79329,ORD-5120739,3.0,Noise cancellation is unreal,app,en
REV-122519392,"2025-03-04",CUST-211005,PRD-25129,ORD-9691767,3.0,Returned it. Random disconnects after 20 minutes,web,en
REV-584322959,"2025-02-23",CUST-542042,PRD-63354,,4.0,Firmware update fixed the glitch,web,es
REV-333074145,"2025-09-05",CUST-882824,PRD-81511,,4.0,Home theater setup was easy but app UI is confusing,support_followup,en
REV-843944863,"2025-02-11",CUST-466813,PRD-66155,ORD-8113934,3.0,Battery life is worse than expected,web,en
REV-927276637,"2024-10-14",CUST-249145,PRD-96511,ORD-3131454,4.0,Shipping box arrived damaged,,fr
REV-884198713,"2025-07-01",CUST-564920,PRD-82845,ORD-7745396,4.0,,web,es
REV-650907455,"2024-04-10",CUST-332120,PRD-17100,ORD-6335416,4.0,Pairing issues with my phone,web,en
REV-431574526,"2025-01-04",CUST-830316,PRD-99353,ORD-3148131,1.0,"Works great in aviation cockpit, solid isolation 🔊",web,en
REV-256564429,"2024-09-11",CUST-546173,PRD-42527,ORD-4119653,4.0,"Great for calls, mic is solid",app,en
REV-249562117,"2025-01-27",CUST-930281,PRD-17100,ORD-9677047,3.0,Pairing issues with my phone,web,en
REV-537426677,"2025-04-12",CUST-760021,PRD-59672,ORD-7941731,4.0,Random disconnects after 20 minutes,web,en
REV-875044913,"2024-01-13",CUST-351516,PRD-42018,ORD-7424554,3.0,,,en
REV-914671310,"2025-10-11",CUST-406327,PRD-66155,ORD-1376436,4.0,Random disconnects after 20 minutes,support_followup,en
REV-920006941,"2025-11-02",CUST-611233,PRD-25129,ORD-9293411,,BATTERY LIFE IS WORSE THAN EXPECTED,support_followup,en
REV-198799737,"2024-01-16",CUST-297383 ,PRD-24371,ORD-9049341,,SHIPPING BOX ARRIVED DAMAGED,app,en
REV-755116247,"2024-08-02",CUST-216276,PRD-42018,ORD-8680749,4.0,FIRMWARE UPDATE FIXED THE GLITCH,support_followup,en
REV-905820965,"2025-06-06",CUST-536802,PRD-62923,ORD-6006233,5.0,Battery life is worse than expected,web,en
REV-306963141,"2025-03-27",CUST-885339,PRD-10074,ORD-8106607,4.0,PAIRING ISSUES WITH MY PHONE,app,en
REV-843196372,"2025-11-14",CUST-387892,PRD-10425,ORD-8352029,4.0,Home theater setup was easy but app UI is confusing,app,en
REV-707990755,"2025-10-21",CUST-827369,PRD-59672,ORD-6177367,4.0,Sound is crisp but bass could be better,web,en
REV-675121194,"2025-10-08",CUST-747850,PRD-23104,,4.0,Love it. overpriced tho,web,de
REV-457250914,"2025-08-26",CUST-962287,PRD-65461,ORD-2952988,5.0,Random disconnects after 20 minutes,web,en
REV-216823476,"2024-07-31",CUST-222343,PRD-39154,,4.0,Random disconnects after 20 minutes,app,en
REV-948158879,"2024-11-16",CUST-634473 ,PRD-40982,,2.0,Home theater setup was easy but app UI is confusing 🔊,app,en
REV-704579402,"2025-05-28",CUST-833247,PRD-17100,ORD-7027864,4.0,Shipping box arrived damaged 🔊,web,fr
REV-370533945,"2024-05-20",CUST-216276,PRD-42018,ORD-8680749,4.0,"Great for calls, mic is solid",support_followup,en
REV-438406901,"2025-03-18",CUST-127121 ,PRD-68082,ORD-9226280,2.0,"Great for calls, mic is solid",web,en
REV-461380624,"2024-08-01",CUST-499534,PRD-63354,ORD-9978992,3.0,"Works great in aviation cockpit, solid isolation",app,
REV-385103977,"2024-02-05",CUST-230394,PRD-17100,,5.0,"Works great in aviation cockpit, solid isolation 🔊",web,en
REV-429538404,"2025-09-17",CUST-551524,PRD-24371,ORD-6166820,4.0,Love it. overpriced tho,web,en
REV-581749430,"2024-01-21",CUST-664315,PRD-66155,ORD-9758978,4.0,Battery life is worse than expected,,de
REV-800400203,"2024-03-03",CUST-628750,PRD-64040,,5.0,Shipping box arrived damaged,web,en
REV-643941256,"2024-04-13",CUST-190872,PRD-66155,,4.0,Sound is crisp but bass could be better,app,en
REV-638539176,"2025-09-19",CUST-726543,PRD-82845,ORD-4054379,3.0,"Great for calls, mic is solid",web,en
